Brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage,brand_encoded,model_delta_encoded,transmission_encoded,fuelType_encoded,car_age,efficiency_ratio,mileage_per_year,brand_popularity,owners_flag,previousOwners_sq,engine_tax_ratio
Opel,Astra,0.7142857142857224,Manual,0.1331242511586723,Petrol,0.04145391407727901,0.6468677210232779,0.0,0.36594685391256365,0.75,0.0,0.0,0.21009879375613122,0.0,0.0,0.2857142857142857,0.8596472829819649,0.37092999645392244,0.47166767493446266,1.0,0.4444444444444444,0.009657938016315518
Toyota,Yaris,0.8214285714285694,Manual,0.026495438066371713,Petrol,0.25,0.4543574819824561,0.09615384615384615,0.4708232893144399,0.375,0.0,0.1514357428353864,0.19242508080648957,0.0,0.0,0.17857142857142855,0.41125972498375307,0.33954702050751634,0.09901189755999196,0.0,0.027777777777777776,0.001893773696014135
BMW,X1,0.7142857142857224,Manual,0.09704054811315202,Diesel,0.21551724137931033,0.5984449001602491,0.1923076923076923,0.357879435804727,0.25,0.0,0.8723071202050083,0.180059795671222,0.0,0.9589340753906317,0.2857142857142857,0.3850883437576178,0.3539982253785671,0.31528533978624723,0.0,0.0,0.0033596002105809753
Volkswagen,Polo,0.8214285714285694,Manual,0.016888597178319434,Petrol,0.25862068965517243,0.47443523697444373,0.023584412900481716,0.4708232893144399,0.375,0.0,0.463296748877857,0.15579106685990002,0.0,0.0,0.17857142857142855,0.5814656054473951,0.3282773324665838,0.5471869328493648,0.0,0.027777777777777776,0.0011504523514211749
Volkswagen,Golf,0.75,Semi-Auto,0.08759779442041615,Diesel,0.034482758620689655,0.5842723672247284,0.11538461538461542,0.3417445995890537,0.5,0.0,0.463296748877857,0.2070455123168875,1.0,0.9589340753906317,0.25,0.479062130770931,0.3598437177736303,0.5471869328493648,0.0,0.1111111111111111,0.019150678856827242
Ford,Fiesta,0.7142857142857224,Manual,0.0735667912284558,Petrol,0.25862068965517243,0.4543574819824561,0.11538461538461542,0.29334009094203384,0.25,0.0,0.1588476258139253,0.1864010523001791,0.0,0.0,0.2857142857142857,0.38352500903835746,0.3429834945082674,1.0,0.0,0.0,0.001978087230376091
Mercedes-Benz,C-class,0.7857142857142918,Automatic,0.03347997981417898,Diesel,0.25247327084898885,0.5862568383345212,0.21153846153846156,0.41435136255958344,0.5,0.0,1.0,0.20098710868057448,0.7617071390650407,0.9589340753906317,0.21428571428571427,0.3583745220980453,0.33464762986387536,0.6471062714256908,0.0,0.1111111111111111,0.002933023558485407
Mercedes-Benz,Cl-class,0.8214285714285694,Unknown,0.04082365580079195,Diesel,0.25,0.49569403637772463,0.23076923076923078,0.5514974703928063,0.5,0.0,1.0,0.18078540363756032,0.38866304113396477,0.9589340753906317,0.17857142857142855,0.2921725711502685,0.3563553080529355,0.6471062714256908,0.0,0.1111111111111111,0.0031489765948956427
Škoda,Citigo,0.8214285714285694,Manual,0.01857281291892544,Petrol,0.25,0.6834800977733728,0.0,0.5918345609319895,0.25,0.0,0.2795306318130686,0.13794777234442607,0.0,0.0,0.17857142857142855,0.9027258396904707,0.3302530689455614,0.07632587215164349,0.0,0.0,0.0009972001968130584
BMW,3 Series,0.8214285714285694,Semi-Auto,0.021357808544325205,Diesel,0.25,0.6303330992651704,0.1923076923076923,0.512837628178922,0.25,0.0,0.8723071202050083,0.18592006601561628,1.0,0.9589340753906317,0.17857142857142855,0.4038483603887413,0.3335201191922924,0.31528533978624723,0.0,0.0,0.002790347195215212
Ford,Focus,0.6785714285714306,Manual,0.0735017755472927,Diesel,0.0,0.7661532065639097,0.09615384615384615,0.6079693971476627,0.25,0.0,0.1588476258139253,0.21659839265967912,0.0,0.9589340753906317,0.3214285714285714,0.6558347566191411,0.33720446530725806,1.0,0.0,0.0,0.3919032458484826
Mercedes-Benz,E-class,0.6785714285714306,Automatic,0.12288273338307547,Diesel,0.25,0.5181338801922989,0.3846153846153846,0.5514974703928063,0.375,1.0,1.0,0.21694471719952657,0.7617071390650407,0.9589340753906317,0.3214285714285714,0.214395352928753,0.35651389964530444,0.6471062714256908,0.0,0.027777777777777776,0.004583494193617365
Ford,S-MAX,0.8214285714285694,Manual,0.028640955544754,Petrol,0.25,0.28546813116750214,0.09615384615384615,0.5030929617457864,0.375,0.0,0.1588476258139253,0.25882883134175116,0.0,0.0,0.17857142857142855,0.27878158284791776,0.3420639053970962,1.0,0.0,0.027777777777777776,0.001893773696014135
Škoda,Octavia,0.7142857142857224,Semi-Auto,0.10073715398499683,Diesel,0.21551724137931033,0.5559273013536873,0.1923076923076923,0.5756997247163163,0.75,0.0,0.2795306318130686,0.20620235002112755,1.0,0.9589340753906317,0.2857142857142857,0.36007498824945305,0.35573280578731653,0.07632587215164349,1.0,0.4444444444444444,0.0033596002105809753
Volkswagen,Golf Sv,0.7142857142857224,Manual,0.05182059387180764,Diesel,0.0,0.7437133627493355,0.11538461538461542,0.49502554363794987,0.25,0.0,0.463296748877857,0.1958425276254177,0.0,0.9589340753906317,0.2857142857142857,0.596312234715453,0.3327793966933128,0.5471869328493648,0.0,0.0,0.418083192025154
Mercedes-Benz,C-class,0.8214285714285694,Automatic,0.01592264991532481,Diesel,0.25,0.6137984775070631,0.1923076923076923,0.5111603798536231,0.75,0.0,1.0,0.20098710868057448,0.7617071390650407,0.9589340753906317,0.17857142857142855,0.3941209443577884,0.3271441894859938,0.6471062714256908,1.0,0.4444444444444444,0.002790347195215212
Mercedes-Benz,E-class,0.75,Automatic,0.1109941516846801,Diesel,0.25,0.7437133627493355,0.1923076923076923,0.36594685391256365,0.5017757506196319,0.0,1.0,0.21694471719952657,0.7617071390650407,0.9589340753906317,0.25,0.47055064174384725,0.37356673300491083,0.6471062714256908,1.0,0.11269516195569605,0.002790347195215212
Škoda,Kamiq,0.8214285714285694,Manual,0.0062229294827538155,Petrol,0.25,0.4449091266921091,0.0,0.30947492715770714,0.375,0.0,0.2795306318130686,0.26258450218035245,0.0,0.0,0.17857142857142855,0.6220204056544001,0.3157655453892353,0.07632587215164349,0.0,0.027777777777777776,0.0009972001968130584
Opel,Crossland X,0.75,Manual,0.023424221127619587,Petrol,0.25862068965517243,0.5700998342892079,0.038461538461538436,0.7209132506573758,0.5,0.0,0.0,0.23541226724504993,0.0,0.0,0.25,0.635685109126453,0.32220303235428616,0.47166767493446266,0.0,0.1111111111111111,0.0012845787223847945
Volkswagen,Golf,0.7142857142857224,Manual,0.08555444444100445,Diesel,0.0,0.7661532065639097,0.11538461538461542,0.7612503411965589,0.75,0.0,0.463296748877857,0.2070455123168875,0.0,0.9589340753906317,0.2857142857142857,0.6128141011965338,0.34860853248370927,0.5471869328493648,1.0,0.4444444444444444,0.418083192025154
Mercedes-Benz,A-class,0.7142857142857224,Automatic,0.09684240508484543,Diesel,0.034482758620689655,0.702376808354067,0.21153846153846156,0.511145652547614,0.25,0.0,1.0,0.16607347756415897,0.7617071390650407,0.9589340753906317,0.2857142857142857,0.4234355382469867,0.3539052495442623,0.6471062714256908,0.0,0.0,0.025383999375082348
Mercedes-Benz,E-class,0.7142857142857224,Automatic,0.19853002640875045,Diesel,0.034482758620689655,0.7437133627493355,0.1923076923076923,0.43855361688309336,0.5,0.0,1.0,0.21694471719952657,0.7617071390650407,0.9589340753906317,0.2857142857142857,0.47055064174384725,0.4016207382589808,0.6471062714256908,0.0,0.1111111111111111,0.024137335271431325
Škoda,Octavia,0.8214285714285694,Manual,0.040557401106504964,Diesel,0.25862068965517243,0.6834800977733728,0.11538461538461542,0.29334009094203384,0.375,0.0,0.2795306318130686,0.20620235002112755,0.0,0.9589340753906317,0.17857142857142855,0.5520177510030779,0.35604296735956775,0.07632587215164349,0.0,0.027777777777777776,0.001978087230376091
Hyundai,i40,0.75,Manual,0.0538453679423156,Diesel,0.25,0.6645833871926787,0.13461538461538458,0.4062839444517468,0.375,0.0,0.16788249282321177,0.19079901291522142,0.0,0.9589340753906317,0.25,0.5045557263562541,0.340046402430052,0.0,0.0,0.027777777777777776,0.0022524030956945656
Ford,Kuga,0.8214285714285694,Manual,0.02642948510324374,Diesel,0.25,0.5299443243052328,0.09615384615384615,0.6160368152554995,0.25,0.0,0.1588476258139253,0.24075175810004265,0.0,0.9589340753906317,0.17857142857142855,0.47055064174384714,0.3394696517524294,1.0,0.0,0.0,0.001893773696014135
BMW,4 Series,0.7857142857142918,Automatic,0.05301865719942342,Petrol,0.25,0.4271934605227083,0.1923076923076923,0.6644413239025193,0.5,0.0,0.8723071202050083,0.20800813840995164,0.7617071390650407,0.0,0.21428571428571427,0.28434010629417655,0.34992804663008326,0.31528533978624723,0.0,0.1111111111111111,0.002790347195215212
BMW,X1,0.6071428571428612,Manual,0.2246570422818646,Diesel,0.21551724137931033,0.5689187898779144,0.1923076923076923,0.648306487686846,0.375,0.0,0.8723071202050083,0.180059795671222,0.0,0.9589340753906317,0.39285714285714285,0.3677179579880589,0.3743484927054621,0.31528533978624723,0.0,0.027777777777777776,0.0033596002105809753
Audi,A1,0.8214285714285694,Automatic,0.008668757488413276,Petrol,0.25,0.4449091266921091,0.0,0.4062839444517468,0.375,0.0,0.8945243971923289,0.1265819941731896,0.7617071390650407,0.0,0.17857142857142855,0.6220204056544001,0.31863472152598576,0.3062109296229079,0.0,0.027777777777777776,0.0009972001968130584
Volkswagen,Up,0.7142857142857224,Manual,0.09425416177759062,Petrol,0.034482758620689655,0.6137984775070631,0.0,0.22880074607934067,0.375,0.0,0.463296748877857,0.12368955961618104,0.0,0.0,0.2857142857142857,0.8207376188581531,0.3526907527086555,0.5471869328493648,0.0,0.027777777777777776,0.011670694234921114
Opel,Astra,0.75,Manual,0.07479589720092011,Petrol,0.21551724137931033,0.49569403637772463,0.07692307692307687,0.5918345609319895,0.75,0.0,0.0,0.21009879375613122,0.0,0.0,0.25,0.47769731474618,0.35233482959295737,0.47166767493446266,1.0,0.4444444444444444,0.002112936106929954
Volkswagen,Touran,0.6071428571428612,Automatic,0.13537812810565975,Diesel,0.25862068965517243,0.54293581282946,0.11538461538461542,0.7209132506573758,0.75,0.0,0.463296748877857,0.21771493806767253,0.7617071390650407,0.9589340753906317,0.39285714285714285,0.4486639556742031,0.34816544452335035,0.5471869328493648,1.0,0.4444444444444444,0.001978087230376091
Opel,Insignia,0.6785714285714306,Automatic,0.003092888832473165,Diesel,0.25,0.5181338801922989,0.1923076923076923,0.6725087420103559,0.25,0.0,0.0,0.21939485347832108,0.7617071390650407,0.9589340753906317,0.3214285714285714,0.33784089446441773,0.30967248062287867,0.47166767493446266,0.0,0.0,0.002790347195215212
Ford,Focus,0.75,Manual,0.05509614580850094,Petrol,0.034482758620689655,0.6137984775070631,0.0,0.6886435782260292,0.25,0.0,0.1588476258139253,0.21659839265967912,0.0,0.0,0.25,0.8207376188581531,0.34078003987261357,1.0,0.0,0.0,0.011670694234921114
Ford,Focus,0.75,Manual,0.07637484945773824,Diesel,0.19437954860081882,0.7583311621344585,0.09615384615384615,0.7693177593043955,0.25,0.0,0.1588476258139253,0.21659839265967912,0.0,0.9589340753906317,0.25,0.6496990831221601,0.3532609560674781,1.0,0.0,0.0,0.0026566531240356053
Mercedes-Benz,B-class,0.8214285714285694,Semi-Auto,0.03863479453496759,Petrol,0.25,0.4271934605227083,0.05769230769230771,0.737048086873049,0.25,0.0,1.0,0.15414350914520208,1.0,0.0,0.17857142857142855,0.454944018221659,0.35378757700397023,0.6471062714256908,0.0,0.0,0.0015351442963337048
Mercedes-Benz,A-class,0.75,Automatic,0.03427564791222263,Diesel,0.25,0.7661532065639097,0.09615384615384615,0.42241878066742006,0.375,0.0,1.0,0.16607347756415897,0.7617071390650407,0.9589340753906317,0.25,0.6558347566191411,0.3285678819487864,0.6471062714256908,0.0,0.027777777777777776,0.001893773696014135
Ford,Kuga,0.6785714285714306,Automatic,0.08978046371660592,Petrol,0.4051724137931034,0.33979617408699786,0.09615384615384615,0.24493558229501397,0.25,0.0,0.1588476258139253,0.24075175810004265,0.7617071390650407,0.0,0.3214285714285714,0.3213969292692354,0.34356992021317956,1.0,0.0,0.0,0.0008680328282840901
Mercedes-Benz,E-class,0.75,Semi-Auto,0.049724612150502,Diesel,0.25,0.506323436079365,0.3846153846153846,0.2852726728341972,0.25,0.0,1.0,0.21694471719952657,1.0,0.9589340753906317,0.25,0.20976325005687066,0.3376293939249793,0.6471062714256908,0.0,0.0,0.004583494193617365
Volkswagen,Tiguan,0.7142857142857224,Manual,0.18503772457499865,Diesel,0.25,0.5181338801922989,0.1923076923076923,0.4708232893144399,0.25,0.0,0.463296748877857,0.2540135361016627,0.0,0.9589340753906317,0.2857142857142857,0.33784089446441773,0.39528966504178664,0.5471869328493648,0.0,0.0,0.002790347195215212
Ford,Focus,0.7857142857142918,Manual,0.057724636918380534,Diesel,0.25,0.6834800977733728,0.1923076923076923,0.2691378366185239,0.375,0.0,0.1588476258139253,0.21659839265967912,0.0,0.9589340753906317,0.21428571428571427,0.4351150547739472,0.35360840482327865,1.0,0.0,0.027777777777777776,0.002790347195215212
Mercedes-Benz,A-class,0.642857142857153,Automatic,0.15147612400026866,Diesel,0.034482758620689655,0.702376808354067,0.21153846153846156,0.7612503411965589,0.625,0.0,1.0,0.16607347756415897,0.7617071390650407,0.9589340753906317,0.3571428571428571,0.4234355382469867,0.35923292732516066,0.6471062714256908,1.0,0.25,0.025383999375082348
Volkswagen,Polo,0.75,Manual,0.15479614487970547,Petrol,0.25,0.5984449001602491,0.038461538461538436,0.6563739057946827,0.5,0.0,0.463296748877857,0.15579106685990002,0.0,0.0,0.25,0.6634777263577472,0.39925857096867384,0.5471869328493648,0.0,0.1111111111111111,0.001355829596493489
Audi,Q7,0.8214285714285694,Semi-Auto,0.006126953953417811,Diesel,0.25,0.276019775877155,0.3846153846153846,0.6886435782260292,0.375,0.0,0.8945243971923289,0.41384787157149816,1.0,0.9589340753906317,0.17857142857142855,0.11943724405516473,0.31565295746488176,0.3062109296229079,0.0,0.027777777777777776,0.004583494193617365
Toyota,Aygo,0.75,Manual,0.04128186155375093,Petrol,0.25,0.7035578527653604,0.0,0.49502554363794987,0.75,0.0,0.1514357428353864,0.16633848330637252,0.0,0.0,0.25,0.9263495643370707,0.33267734118768916,0.09901189755999196,1.0,0.4444444444444444,0.0009972001968130584
Škoda,Fabia,0.75,Manual,0.032962950349691475,Petrol,0.25,0.5842723672247284,0.038461538461538436,0.7289806687652124,0.625,0.0,0.2795306318130686,0.16759187134879627,0.0,0.0,0.25,0.6495814177421001,0.3277979258209496,0.07632587215164349,1.0,0.25,0.001355829596493489
Mercedes-Benz,C-class,0.6785714285714306,Semi-Auto,0.07107452345053698,Diesel,0.32827570491051267,0.46783216564083124,0.5237908016585546,0.3740142720204003,0.625,0.0,1.0,0.20098710868057448,1.0,0.9589340753906317,0.3214285714285714,0.15051724842069322,0.33625533699872967,0.6471062714256908,1.0,0.25,0.004297398578704412
Mercedes-Benz,C-class,0.75,Automatic,0.07292282638645939,Diesel,0.25,0.6137984775070631,0.21153846153846156,0.7047784144417025,0.5,0.0,1.0,0.20098710868057448,0.7617071390650407,0.9589340753906317,0.25,0.3738058646196757,0.35123618936337886,0.6471062714256908,0.0,0.1111111111111111,0.0029696618950554275
Toyota,C-hr,0.7857142857142918,Automatic,0.0600713934098867,Hybrid,0.23275862068965517,0.7661532065639097,0.15384615384615385,0.7854525955200689,0.375,0.0,0.1514357428353864,0.28609835561159247,0.7617071390650407,1.0,0.21428571428571427,0.5411130088255216,0.355443709052525,0.09901189755999196,0.0,0.027777777777777776,0.0026690460747350662
Hyundai,i10,0.7857142857142918,Manual,0.022058891823194496,Petrol,0.25,0.5984449001602491,0.015182043645846938,0.2691378366185239,0.375,0.0,0.16788249282321177,0.16177360140854818,0.0,0.0,0.21428571428571427,0.7415630851250169,0.3257156545318311,0.0,0.0,0.027777777777777776,0.0011387631039774953
Opel,Corsa,0.8214285714285694,Manual,0.01788860027430425,Petrol,0.25,0.4023915278855473,0.07692307692307687,0.9952359052743888,0.375,0.0,0.0,0.19105562556318517,0.0,0.0,0.17857142857142855,0.39928243041502876,0.32945042600097674,0.47166767493446266,0.0,0.027777777777777776,0.00171445899617392
Mercedes-Benz,C-class,0.5714285714285694,Automatic,0.14612738739129222,Petrol,0.27359283642044785,0.4262162020602058,0.11538461538461542,0.7854525955200689,0.0,0.0,1.0,0.20098710868057448,0.7617071390650407,0.0,0.42857142857142855,0.3628304067175476,0.3465561232247061,0.6471062714256908,0.0,0.1111111111111111,0.001827231131669194
Audi,A3,0.8214285714285694,Automatic,0.017931944061746318,Diesel,0.25,0.506323436079365,0.11538461538461542,0.6241042333633361,0.5,0.0,0.8945243971923289,0.16282374168505936,0.7617071390650407,0.9589340753906317,0.17857142857142855,0.4217398577313868,0.3295012721603622,0.3062109296229079,0.0,0.1111111111111111,0.0020730883958543504
Volkswagen,Golf,0.8214285714285694,Semi-Auto,0.02181430902262855,Petrol,0.25862068965517243,0.33389095203053093,0.1923076923076923,0.36594685391256365,0.375,0.0,0.463296748877857,0.2070455123168875,1.0,0.0,0.17857142857142855,0.22944968726237067,0.3340556352938876,0.5471869328493648,0.0,0.027777777777777776,0.0026715957383673873
Volkswagen,Golf,0.7142857142857224,Manual,0.05966581939882165,Petrol,0.05172413793103448,0.5181338801922989,0.07692307692307687,0.6402390695790093,0.5,0.0,0.463296748877857,0.2070455123168875,0.0,0.0,0.2857142857142857,0.4965565907245581,0.3364606586328195,0.5471869328493648,0.0,0.1111111111111111,0.011027254697552846
Mercedes-Benz,Gl-class,0.7857142857142918,Unknown,0.04706206520763221,Petrol,0.25,0.4638058372728033,0.11538461538461542,0.5192277979614597,0.375,0.0,1.0,0.1753139296485309,0.38866304113396477,0.0,0.21428571428571427,0.39047316334618104,0.34526963468406463,0.6471062714256908,0.0,0.027777777777777776,0.0020730883958543504
BMW,1 Series,0.7142857142857224,Manual,0.0678268353771993,Petrol,0.21551724137931033,0.506323436079365,0.09615384615384615,0.29334009094203384,0.5,0.0,0.8723071202050083,0.1427481159638404,0.0,0.0,0.2857142857142857,0.45202223025631777,0.34029010080824945,0.31528533978624723,0.0,0.1111111111111111,0.0023207134575384575
Mercedes-Benz,Gla-class,0.75,Semi-Auto,0.0752571989386964,Diesel,0.25862068965517243,0.6468677210232779,0.21153846153846156,0.6321716514711727,0.375,0.0,1.0,0.1695146586342147,1.0,0.9589340753906317,0.25,0.3923342761072052,0.3526054037982585,0.6471062714256908,0.0,0.027777777777777776,0.0028449728653652116
Audi,TT,0.75,Automatic,0.029749318109343982,Petrol,0.25,0.37877063965967955,0.1923076923076923,0.4062839444517468,0.25,0.0,0.8945243971923289,0.19867558057383755,0.7617071390650407,0.0,0.25,0.25585267363210007,0.32591298605516034,0.3062109296229079,0.0,0.0,0.002790347195215212
Toyota,Auris,0.642857142857153,Automatic,0.03956358998015473,Hybrid,0.0,0.790955139201071,0.15384615384615385,0.7451155049808857,0.625,0.0,0.1514357428353864,0.20978603297777698,0.7617071390650407,1.0,0.3571428571428571,0.5573253688771099,0.32172336628947135,0.09901189755999196,1.0,0.25,0.47044308437849686
Volkswagen,Polo,0.75,Automatic,0.08732844374131188,Petrol,0.034482758620689655,0.5984449001602491,0.0597135695090224,0.36594685391256365,0.5,0.0,0.463296748877857,0.15579106685990002,0.7617071390650407,0.0,0.25,0.6047888308290579,0.3596857314926826,0.5471869328493648,0.0,0.1111111111111111,0.015541717942525074
BMW,2 Series,0.7142857142857224,Semi-Auto,0.11632234155523699,Diesel,0.25,0.54293581282946,0.1923076923076923,0.3014075090498705,0.25,0.0,0.8723071202050083,0.1823914450900335,1.0,0.9589340753906317,0.2857142857142857,0.35243201851084716,0.36304593625435544,0.31528533978624723,0.0,0.0,0.002790347195215212
Škoda,Yeti Outdoor,0.642857142857153,Manual,0.1395174598063771,Diesel,0.3448275862068966,0.4543574819824561,0.1923076923076923,0.6563739057946827,0.25,0.0,0.2795306318130686,0.19412956855217703,0.0,0.9589340753906317,0.3571428571428571,0.30032086120217066,0.35522475926415087,0.07632587215164349,0.0,0.0,0.0018090229672339342
Toyota,Corolla,0.8571428571428612,Automatic,0.010955070031060445,Hybrid,0.24137931034482757,0.5459774614189737,0.1923076923076923,0.7854525955200689,0.625,0.0,0.1514357428353864,0.29091607903448935,0.7617071390650407,1.0,0.14285714285714285,0.35422143841309883,0.334171685587192,0.09901189755999196,1.0,0.25,0.0029175207412011806
Ford,Focus,0.7857142857142918,Manual,0.039935108158229586,Petrol,0.25,0.5984449001602491,0.0,0.6805761601181926,0.75,0.0,0.1588476258139253,0.21659839265967912,0.0,0.0,0.21428571428571427,0.8026724176578119,0.3396959271171452,1.0,1.0,0.4444444444444444,0.0009972001968130584
Ford,Fiesta,0.7857142857142918,Manual,0.02176167728073461,Petrol,0.25,0.5984449001602491,0.0,0.31754234526554376,0.5,0.0,0.1588476258139253,0.1864010523001791,0.0,0.0,0.21428571428571427,0.8026724176578119,0.325483214946069,1.0,0.0,0.1111111111111111,0.0009972001968130584
Ford,Focus,0.7142857142857224,Manual,0.16693859733311864,Petrol,0.2776029285131471,0.41728519353717514,0.0,0.44662103499093,0.375,0.0,0.1588476258139253,0.21659839265967912,0.0,0.0,0.2857142857142857,0.5895177582832836,0.38679690367700525,1.0,0.0,0.027777777777777776,0.0008200025158273177
Mercedes-Benz,C-class,0.7857142857142918,Automatic,0.06917668475753794,Diesel,0.25,0.6645833871926787,0.11538461538461542,0.7289806687652124,0.625,0.0,1.0,0.20098710868057448,0.7617071390650407,0.9589340753906317,0.21428571428571427,0.538121442387431,0.36256459261217316,0.6471062714256908,1.0,0.25,0.0020730883958543504
BMW,X1,0.7142857142857224,Semi-Auto,0.24409363496481407,Diesel,0.25862068965517243,0.54293581282946,0.1923076923076923,0.6079693971476627,0.25,0.0,0.8723071202050083,0.180059795671222,1.0,0.9589340753906317,0.2857142857142857,0.35243201851084716,0.4230008219068576,0.31528533978624723,0.0,0.0,0.0026715957383673873
Škoda,Fabia,0.7142857142857224,Manual,0.11408394453233599,Petrol,0.034482758620689655,0.5984449001602491,0.038461538461538436,0.3901491082360735,0.625,0.0,0.2795306318130686,0.16759187134879627,0.0,0.0,0.2857142857142857,0.6634777263577472,0.3619955998761931,0.07632587215164349,1.0,0.25,0.01416402244222316
Ford,Fiesta,0.642857142857153,Manual,0.20475914786113883,Diesel,0.0,0.790955139201071,0.09615384615384615,0.48695812553011325,0.5,0.0,0.1588476258139253,0.1864010523001791,0.0,0.9589340753906317,0.3571428571428571,0.6752895886810472,0.37709172083006137,1.0,0.0,0.1111111111111111,0.3919032458484826
Audi,A4,0.8214285714285694,Automatic,0.006962869854086234,Diesel,0.25,0.4838835922647908,0.1923076923076923,0.43855361688309336,0.75,0.0,0.8945243971923289,0.18495031490607014,0.7617071390650407,0.9589340753906317,0.17857142857142855,0.3176912469717295,0.31663356196731546,0.3062109296229079,1.0,0.4444444444444444,0.002790347195215212
Volkswagen,T-roc,0.7857142857142918,Manual,0.06061009476809524,Petrol,0.25,0.54293581282946,0.0,0.29334009094203384,0.25,0.0,0.463296748877857,0.26654580665888955,0.0,0.0,0.21428571428571427,0.7373597671642707,0.3558650058017187,0.5471869328493648,0.0,0.0,0.0009972001968130584
Audi,A3,0.6785714285714306,Semi-Auto,0.08389809256375405,Petrol,0.034482758620689655,0.5984449001602491,0.07692307692307687,0.5676323066084796,0.25,0.0,0.8945243971923289,0.16282374168505936,1.0,0.0,0.3214285714285714,0.5640529468577009,0.34126973681240913,0.3062109296229079,0.0,0.0,0.0166573506495252
Ford,Kuga,0.75,Semi-Auto,0.09238728293276448,Diesel,0.25,0.5299443243052328,0.1923076923076923,0.5837671428241529,0.625,0.0,0.1588476258139253,0.24075175810004265,1.0,0.9589340753906317,0.25,0.34478904877224126,0.36265296807967645,1.0,1.0,0.25,0.002790347195215212
Mercedes-Benz,C-class,0.8214285714285694,Semi-Auto,0.013222951154647535,Petrol,0.25,0.4094777943533076,0.1923076923076923,0.7612503411965589,0.25,0.0,1.0,0.20098710868057448,1.0,0.0,0.17857142857142855,0.2739178748324413,0.32397720012998565,0.6471062714256908,0.0,0.0,0.002790347195215212
Ford,Focus,0.8214285714285694,Automatic,0.019523280257833613,Diesel,0.25,0.6468677210232779,0.1923076923076923,0.3014075090498705,0.375,0.0,0.1588476258139253,0.21659839265967912,0.7617071390650407,0.9589340753906317,0.17857142857142855,0.4135757764196943,0.33136805258351376,1.0,0.0,0.027777777777777776,0.002790347195215212
Opel,Corsa,0.7857142857142918,Automatic,0.02476478255350635,Petrol,0.25862068965517243,0.4543574819824561,0.07692307692307687,0.6725087420103559,0.5,0.0,0.0,0.19105562556318517,0.7617071390650407,0.0,0.21428571428571427,0.44295654320706235,0.3278318232605399,0.47166767493446266,0.0,0.1111111111111111,0.0016313329763804425
Škoda,Octavia,0.7142857142857224,Manual,0.18533803510227584,Diesel,0.034482758620689655,0.7224545633460545,0.1923076923076923,0.45468845309876665,0.5,0.0,0.2795306318130686,0.20620235002112755,0.0,0.9589340753906317,0.2857142857142857,0.45804396398976477,0.3954305815406549,0.07632587215164349,0.0,0.1111111111111111,0.024137335271431325
Volkswagen,Tiguan,0.7142857142857224,Semi-Auto,0.12383629670680092,Diesel,0.27586206896551724,0.47443523697444373,0.1923076923076923,0.6321716514711727,0.25,0.0,0.463296748877857,0.2540135361016627,1.0,0.9589340753906317,0.2857142857142857,0.31213272352547067,0.3665717542208837,0.5471869328493648,0.0,0.0,0.0024562204253266114
Škoda,Yeti,0.6785714285714306,Manual,0.12043071340778141,Diesel,0.3448275862068966,0.4638058372728033,0.1923076923076923,0.43855361688309336,0.25,0.0,0.2795306318130686,0.17672771326047493,0.0,0.9589340753906317,0.3214285714285714,0.3058793846484295,0.35555508635403593,0.07632587215164349,0.0,0.0,0.0018090229672339342
Volkswagen,Tiguan,0.8571428571428612,Semi-Auto,2.476787853832364e-05,Petrol,0.25,0.24413157677223363,0.1923076923076923,0.5676323066084796,0.375,0.0,0.463296748877857,0.2540135361016627,1.0,0.0,0.14285714285714285,0.17664371452291183,0.3085272314138635,0.5471869328493648,0.0,0.027777777777777776,0.002790347195215212
Volkswagen,Golf,0.7142857142857224,Manual,0.11746785593763445,Petrol,0.07741860279690968,0.5181338801922989,0.07692307692307687,0.6967109963338658,0.75,0.0,0.463296748877857,0.2070455123168875,0.0,0.0,0.2857142857142857,0.4965565907245581,0.36358345279643023,0.5471869328493648,1.0,0.4444444444444444,0.007188736689108371
Hyundai,Tucson,0.7142857142857224,Manual,0.05601255731441891,Diesel,0.05172413793103448,0.6173416107409433,0.13461538461538458,0.6160368152554995,0.375,0.0,0.16788249282321177,0.23911139252776556,0.0,0.9589340753906317,0.2857142857142857,0.4718585296135552,0.33474641668782423,0.0,0.0,0.027777777777777776,0.013560797875940406
BMW,5 Series,0.7142857142857224,Automatic,0.28354886547636365,Diesel,0.28448275862068967,0.49569403637772463,0.3846153846153846,0.44662103499093,0.375,0.0,0.8723071202050083,0.21113859412810343,0.7617071390650407,0.9589340753906317,0.2857142857142857,0.20559435747217653,0.44151463491280596,0.31528533978624723,0.0,0.027777777777777776,0.003935368772508154
Mercedes-Benz,C-class,0.8214285714285694,Semi-Auto,4.6439772259356825e-05,Diesel,0.24718737887871176,0.5385599541816629,0.11538461538461542,0.6079693971476627,0.49229586334597764,0.0,1.0,0.20098710868057448,1.0,0.9589340753906317,0.17857142857142855,0.4454460261849108,0.30851996767680845,0.6471062714256908,0.0,0.10436850736812919,0.0021055075827906334
