carID,Brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage,y_true,y_pred,residual,abs_residual
38941,Mercedes-Benz,C-Class,2016.0,Automatic,18500.0,Diesel,20.0,65.7,2.1,89.0,0.0,0.0,17491.0,17368.287,122.712890625,122.712890625
26574,Ford,Fiesta,2017.0,Manual,34682.0,Petrol,145.0,65.7,1.0,56.0,2.0,0.0,8995.0,8872.31,122.6904296875,122.6904296875
67656,Volkswagen,Polo,2016.0,Semi-Auto,23000.0,Petrol,20.0,60.1,1.2,82.0,3.0,0.0,10390.0,10512.656,-122.65625,122.65625
19334,Ford,Fiesta,2014.0,Manual,62403.0,Petrol,,54.3,1.2,82.0,3.0,0.0,6000.0,5877.3496,122.650390625,122.650390625
5168,Audi,Q2,2017.0,Automatic,10681.0,Petrol,150.0,44.8,2.0,83.0,4.0,,24500.0,24622.648,-122.6484375,122.6484375
49792,Škoda,Rapid,2019.0,Manual,13579.0,Petrol,145.0,58.9,1.0,76.0,4.0,0.0,9550.0,9427.3545,122.6455078125,122.6455078125
57417,Opel,Astra,2016.0,Manual,42982.0,Diesel,0.0,76.3,1.6,32.0,1.0,0.0,8000.0,7877.4136,122.58642578125,122.58642578125
22457,Ford,Focus,2014.0,Semi-Auto,82584.13442011928,Petrol,160.0,44.8,1.6,38.0,2.0,0.0,7330.0,7207.4136,122.58642578125,122.58642578125
68998,Volkswagen,Passat,2016.0,Automatic,43382.0,Diesel,20.0,70.6,1.6,34.0,4.0,0.0,11600.0,11722.564,-122.564453125,122.564453125
16023,Ford,EcoSport,2017.0,Manual,13613.0,Petrol,125.0,,1.0,57.0,3.0,0.0,10498.0,10375.443,122.556640625,122.556640625
59817,Opel,Corsa,2019.0,Manual,5338.0,Petrol,145.0,43.5,1.4,53.0,2.0,0.0,9495.0,9617.503,-122.5029296875,122.5029296875
19619,Ford,Focus,2014.0,Manual,57170.0,Petrol,30.0,56.5,1.0,94.0,1.0,0.0,6324.0,6446.49,-122.490234375,122.490234375
31459,Hyundai,Ioniq,2018.0,Semi-Auto,37445.0,Hybrid,135.0,78.5,1.6,43.0,4.0,0.0,14995.0,14872.523,122.4765625,122.4765625
22768,Ford,B-MAX,2015.0,Manual,50123.0,Petrol,30.0,55.4,1.0,47.0,3.0,0.0,6999.0,7121.4697,-122.4697265625,122.4697265625
34065,Hyundai,i10,2019.0,Manual,2362.0,Petrol,145.0,60.1,1.0,42.0,0.0,0.0,8690.0,8567.534,122.4658203125,122.4658203125
57291,Opel,Corsa,2018.0,Manual,16626.0,Petrol,145.0,55.4,1.4,32.0,4.0,0.0,7970.0,8092.4453,-122.4453125,122.4453125
59794,Opel,Insignia,2016.0,Manual,60790.0,Diesel,0.0,74.3,1.6,64.0,4.0,0.0,7195.0,7072.5557,122.4443359375,122.4443359375
28658,Ford,B-MAX,2017.0,Manual,26341.0,Petrol,150.0,56.5,1.0,62.0,4.0,0.0,9250.0,9127.5625,122.4375,122.4375
14741,BMW,1 Series,2016.0,Manual,45719.0,Diesel,0.0,,1.5,58.0,4.0,0.0,9500.0,9622.421,-122.4208984375,122.4208984375
29936,Ford,Focus,2016.0,Manual,23126.0,Diesel,0.0,74.3,1.5,86.0,3.0,0.0,10083.0,9960.585,122.4150390625,122.4150390625
22050,Ford,Fiesta,2016.0,Manual,20000.0,Petrol,0.0,65.7,1.0,37.0,4.0,0.0,9291.0,9168.598,122.40234375,122.40234375
47973,Škoda,Citigo,2017.0,Manual,25343.0,Petrol,150.0,,1.0,59.0,1.0,0.0,5995.0,5872.5977,122.40234375,122.40234375
25660,Ford,EcoSport,2016.0,Manual,40600.0,Petrol,125.0,53.3,1.0,,4.0,0.0,8795.0,8917.367,-122.3671875,122.3671875
26559,Ford,Focus,2017.0,Automatic,22000.0,Petrol,,,1.0,46.0,1.0,0.0,10789.0,10911.307,-122.306640625,122.306640625
60667,Opel,Viva,2018.0,Manual,13891.0,Petrol,145.0,46.3,1.0,93.0,2.0,0.0,6290.0,6167.759,122.2412109375,122.2412109375
74897,Volkswagen,Passat,2013.0,Manual,109020.0,Diesel,30.0,64.2,1.6,42.0,1.0,0.0,5495.0,5372.7593,122.24072265625,122.24072265625
28882,Ford,Fiesta,2015.0,Manual,36000.0,Petrol,,54.3,1.2,70.0,4.0,0.0,6889.0,7011.2266,-122.2265625,122.2265625
52946,Toyota,Aygo,2016.0,Manual,8642.0,Petrol,0.0,69.0,1.0,34.0,1.0,0.0,6770.0,6647.8066,122.193359375,122.193359375
70236,Volkswagen,Polo,2017.0,Manual,22047.0,Petrol,145.0,60.1,1.0,90.0,3.0,0.0,9781.0,9903.189,-122.189453125,122.189453125
17173,Ford,Focus,2017.0,Manual,23572.0,Petrol,,,1.5,35.0,2.0,0.0,11795.0,11672.839,122.1611328125,122.1611328125
65424,Volkswagen,Polo,2016.0,Manual,13171.0,Petrol,20.0,60.1,1.2,96.0,1.0,0.0,8899.0,9021.16,-122.16015625,122.16015625
35489,Mercedes-Benz,C-Class,2017.0,Semi-Auto,23136.0,Diesel,30.0,64.2,2.1,60.0,3.0,0.0,19495.0,19372.846,122.154296875,122.154296875
37510,Mercedes-Benz,CL-Class,2015.0,Manual,41142.0,Petrol,145.0,48.7,1.6,46.0,1.0,0.0,13750.0,13872.145,-122.14453125,122.14453125
39470,Mercedes-Benz,A-Class,2018.0,Manual,15049.0,Diesel,145.0,62.8,2.1,86.0,0.0,0.0,17490.0,17612.125,-122.125,122.125
52338,Toyota,RAV4,2016.0,Automatic,35046.0,Hybrid,20.0,55.4,2.5,42.0,4.0,0.0,20791.0,20668.879,122.12109375,122.12109375
37530,Mercedes-Benz,C-Class,2015.0,Semi-Auto,35034.0,Petrol,125.0,53.3,,44.0,2.0,0.0,13361.0,13238.93,122.0703125,122.0703125
54534,Toyota,Auris,2017.0,,38991.0,Hybrid,135.0,78.5,1.8,96.0,1.0,0.0,12798.0,12675.934,122.06640625,122.06640625
13225,BMW,3 Series,2017.0,Semi-Auto,51260.0,Diesel,150.0,53.3,3.0,60.0,1.0,0.0,19116.0,18993.955,122.044921875,122.044921875
51010,Škoda,Superb,2018.0,Semi-Auto,6241.0,Petrol,145.0,36.7,1.5,66.0,3.0,0.0,18798.0,18675.957,122.04296875,122.04296875
53329,Toyota,Auris,2007.0,Manual,79183.0,Petrol,235.0,39.8,1.6,63.0,1.0,0.0,2995.0,3117.0256,-122.025634765625,122.025634765625
37286,Mercedes-Benz,CL-Class,2018.0,Manual,11822.0,Petrol,145.0,51.4,1.6,45.0,0.0,0.0,18049.0,18171.018,-122.017578125,122.017578125
28391,Ford,Fiesta,2018.0,Manual,17851.0,Petrol,145.0,64.2,1.1,37.0,0.0,0.0,9998.0,9875.996,122.00390625,122.00390625
71956,Volkswagen,Golf,2019.0,Manual,7737.0,Petrol,145.0,,1.5,61.0,3.0,0.0,17298.0,17176.016,121.984375,121.984375
73491,Volkswagen,Polo,2019.0,Manual,8508.0,Petrol,145.0,48.7,1.0,74.0,4.0,0.0,12995.0,13116.93,-121.9296875,121.9296875
59105,Opel,Mokka X,2017.0,Manual,23366.0,Diesel,30.0,65.7,1.6,36.0,3.0,0.0,10699.0,10577.074,121.92578125,121.92578125
40268,Mercedes-Benz,E-Class,2017.0,Automatic,21195.0,Diesel,20.0,72.4,2.0,56.0,,0.0,18936.0,18814.078,121.921875,121.921875
33506,Hyundai,Tucson,2018.0,Manual,15563.0,Diesel,150.0,61.7,1.7,95.0,3.0,0.0,13985.0,14106.912,-121.912109375,121.912109375
62982,Opel,Mokka,2016.0,Manual,41581.0,Diesel,20.0,68.9,1.6,38.0,3.0,0.0,8690.0,8568.098,121.90234375,121.90234375
34172,Hyundai,i30,2019.0,Manual,2112.0,Petrol,145.0,41.5,1.4,54.0,0.0,0.0,15120.0,15241.889,-121.888671875,121.888671875
60714,Opel,Astra,2016.0,Manual,15761.0,Petrol,20.0,64.2,1.0,62.0,1.0,0.0,9495.0,9373.112,121.8876953125,121.8876953125
51238,Toyota,RAV4,2014.0,Manual,58941.0,Diesel,150.0,53.0,2.0,57.0,0.0,0.0,10201.0,10322.883,-121.8828125,121.8828125
16984,Ford,Fiesta,2017.0,Manual,34711.0,Petrol,0.0,65.7,1.0,53.0,1.0,0.0,8499.0,8620.863,-121.86328125,121.86328125
65190,Opel,Astra,2014.0,Manual,47801.0,Diesel,125.0,61.4,1.7,67.0,4.0,,5499.0,5377.1377,121.8623046875,121.8623046875
44860,Mercedes-Benz,A-Class,2016.0,Manual,42000.0,Petrol,145.0,49.6,1.6,44.0,4.0,0.0,12990.0,13111.852,-121.8515625,121.8515625
22733,Ford,Fiesta,2013.0,Semi-Auto,59634.0,Petrol,150.0,47.9,1.6,33.0,,0.0,6298.0,6176.1953,121.8046875,121.8046875
21995,Ford,Focus,2015.0,Manual,83467.0,Petrol,,,1.0,94.0,4.0,0.0,6295.0,6173.244,121.755859375,121.755859375
11603,BMW,2 Series,2017.0,Semi-Auto,2210.0,Petrol,150.0,55.4,1.5,32.0,1.0,0.0,16498.0,16376.268,121.732421875,121.732421875
759,Audi,A1,2016.0,Manual,18181.0,Petrol,0.0,67.3,1.0,91.0,4.0,0.0,10800.0,10921.709,-121.708984375,121.708984375
62735,Opel,Corsa,2016.0,Manual,31247.0,Petrol,30.0,55.4,1.4,87.0,2.0,0.0,6700.0,6578.3223,121.677734375,121.677734375
44760,Mercedes-Benz,A-Class,2013.0,Automatic,97000.0,Diesel,30.0,65.7,1.8,91.0,1.0,0.0,8491.0,8612.588,-121.587890625,121.587890625
73674,Volkswagen,Polo,2016.0,,12054.0,Petrol,20.0,60.1,1.0,51.0,0.0,0.0,8846.0,8967.578,-121.578125,121.578125
12021,BMW,X4,2018.0,Semi-Auto,21694.0,Diesel,150.0,54.3,2.0,34.0,0.0,0.0,25980.0,25858.438,121.5625,121.5625
27118,Ford,Focus,2017.0,Manual,14288.0,Petrol,145.0,58.9,1.0,95.0,6.0,0.0,12295.0,12416.532,-121.5322265625,121.5322265625
39818,Mercedes-Benz,A-Class,2020.0,Semi-Auto,1000.0,Petrol,145.0,53.3,1.3,73.0,2.0,0.0,25879.0,26000.508,-121.5078125,121.5078125
20724,Ford,Focus,2018.0,Manual,13273.0,Petrol,145.0,57.7,1.0,78.0,2.0,0.0,12495.0,12616.507,-121.5068359375,121.5068359375
41023,Mercedes-Benz,A-Class,2016.0,Semi-Auto,65164.0,Diesel,20.0,74.3,1.5,48.0,3.0,0.0,11970.0,12091.492,-121.4921875,121.4921875
60634,Opel,Astra,2019.0,Manual,11410.0,Diesel,145.0,58.9,1.6,62.0,0.0,0.0,13990.0,14111.487,-121.4873046875,121.4873046875
45242,Mercedes-Benz,C-Class,2018.0,Automatic,7351.0,Petrol,,,2.0,92.0,4.0,0.0,23480.0,23601.434,-121.43359375,121.43359375
74364,Volkswagen,Up,2017.0,Manual,14163.0,Petrol,145.0,64.2,1.0,66.0,4.0,0.0,7295.0,7173.5884,121.41162109375,121.41162109375
51804,Toyota,Aygo,2016.0,Manual,26193.0,Petrol,0.0,,1.0,84.0,4.0,0.0,6500.0,6378.6045,121.3955078125,121.3955078125
64564,Opel,Meriva,2015.0,Manual,48024.0,Petrol,145.0,47.1,1.4,40.0,1.0,0.0,5391.0,5269.6455,121.3544921875,121.3544921875
65320,Opel,Astra,2016.0,Manual,49878.0,Diesel,20.0,72.4,1.6,57.0,3.0,0.0,8061.0,7939.652,121.34814453125,121.34814453125
69523,Volkswagen,Golf,2017.0,Manual,30201.0,Petrol,145.0,47.1,2.0,66.0,1.0,0.0,16998.0,17119.332,-121.33203125,121.33203125
59480,Opel,Mokka X,2018.0,Manual,11970.0,Petrol,145.0,39.2,1.4,77.0,3.0,0.0,11800.0,11921.297,-121.296875,121.296875
6902,Audi,Q2,2019.0,Semi-Auto,3404.0,Petrol,145.0,33.2,2.0,79.0,0.0,0.0,28888.0,29009.291,-121.291015625,121.291015625
74042,Volkswagen,Polo,2017.0,Manual,15442.0,Petrol,145.0,58.9,1.0,58.0,4.0,0.0,9489.0,9610.26,-121.259765625,121.259765625
29347,Ford,Kuga,2019.0,Manual,6109.0,Diesel,145.0,47.9,2.0,34.0,1.0,0.0,20000.0,20121.227,-121.2265625,121.2265625
11244,BMW,3 Series,2017.0,Semi-Auto,34110.0,Diesel,145.0,62.8,2.0,35.0,4.0,0.0,16950.0,17071.203,-121.203125,121.203125
49829,Škoda,,2017.0,Manual,19298.0,Petrol,125.0,51.4,1.2,45.0,0.0,0.0,12500.0,12378.801,121.19921875,121.19921875
2190,Audi,A1,2015.0,Manual,49565.0,Petrol,30.0,55.4,1.4,33.0,0.0,0.0,9998.0,10119.194,-121.1943359375,121.1943359375
17354,Ford,Focus,2019.0,Manual,9369.0,Petrol,145.0,60.1,1.0,89.0,1.0,0.0,15320.0,15198.819,121.1806640625,121.1806640625
50886,Škoda,Octavia,2014.0,Manual,79200.0,Diesel,125.0,57.6,2.0,52.0,2.0,0.0,7800.0,7678.986,121.01416015625,121.01416015625
53140,Toyota,Yaris,2017.0,Manual,13675.0,Petrol,145.0,58.9,1.5,30.0,1.0,0.0,9690.0,9569.027,120.97265625,120.97265625
16416,Ford,Fiesta,2018.0,Manual,29783.0,Petrol,145.0,56.5,,46.0,3.0,0.0,10800.0,10679.048,120.9521484375,120.9521484375
66646,Volkswagen,Passat,2016.0,Manual,35895.0,Diesel,20.0,70.6,2.9857934392613865,30.0,1.0,0.0,11990.0,11869.064,120.935546875,120.935546875
43952,Mercedes-Benz,E-Class,2015.0,Automatic,22000.0,Diesel,140.0,53.3,3.0,32.0,4.0,0.0,17480.0,17359.113,120.88671875,120.88671875
75464,Volkswagen,Scirocco,2017.0,Automatic,16558.0,Petrol,160.0,44.1,2.0,33.0,0.0,0.0,17695.0,17574.154,120.845703125,120.845703125
2178,Audi,Q2,2019.0,Manual,1782.0,Diesel,150.0,49.6,1.6,94.0,4.0,0.0,21032.0,21152.816,-120.81640625,120.81640625
51800,Toyota,Yaris,1999.0,Automatic,89000.0,Petrol,160.0,42.9,1.3,60.0,0.0,0.0,1995.0,1874.2659,120.734130859375,120.734130859375
42738,Mercedes-Benz,C-Class,2017.0,Automatic,37484.0,Diesel,145.0,,2.1,92.0,3.0,0.0,17490.0,17369.297,120.703125,120.703125
11807,BMW,3 Series,2017.0,Automatic,27139.0,Diesel,160.0,51.4,3.0,96.0,1.0,0.0,18500.0,18620.7,-120.69921875,120.69921875
52014,Toyota,RAV4,2016.0,Automatic,18976.0,Hybrid,20.0,57.6,2.5,35.0,2.0,0.0,20066.0,20186.693,-120.693359375,120.693359375
55000,Toyota,RAV4,2017.0,Automatic,29515.0,Hybrid,20.0,57.6,2.5,,0.0,0.0,20990.0,21110.676,-120.67578125,120.67578125
23375,Ford,Focus,2012.0,Manual,56000.0,Petrol,30.0,56.5,1.0,62.0,0.0,0.0,5400.0,5279.325,120.6748046875,120.6748046875
58175,Opel,Mokka X,2017.0,Automatic,16940.0,Petrol,145.0,43.5,1.4,42.0,4.0,0.0,12500.0,12379.332,120.66796875,120.66796875
67718,Volkswagen,Touran,2018.0,Manual,11273.0,Diesel,,51.4,1.6,98.0,4.0,0.0,19439.0,19559.63,-120.630859375,120.630859375
3782,Audi,A3,2013.0,Semi-Auto,36061.0,Petrol,125.0,50.4,1.8,69.0,0.0,0.0,13350.0,13229.4,120.599609375,120.599609375
73124,Volkswagen,Up,2016.0,Manual,25186.0,Petrol,20.0,62.8,1.0,31.0,4.0,0.0,6250.0,6129.422,120.578125,120.578125
45488,Mercedes-Benz,A-Class,2017.0,Automatic,39432.0,Diesel,20.0,74.3,1.5,76.0,3.0,0.0,14830.0,14709.423,120.5771484375,120.5771484375
9116,BMW,X1,2013.0,Manual,40812.0,Diesel,,51.4,2.0,65.0,3.0,0.0,9470.0,9349.434,120.56640625,120.56640625
4744,Audi,A3,2016.0,Manual,74924.0,Diesel,30.0,67.3,2.0,70.0,0.0,0.0,10500.0,10620.562,-120.5615234375,120.5615234375
42267,Mercedes-Benz,C-Class,2018.0,Semi-Auto,5000.0,Petrol,,,3.0,65.0,3.0,0.0,37999.0,38119.508,-120.5078125,120.5078125
71137,Volkswagen,Tiguan,2019.0,Semi-Auto,6458.0,Petrol,145.0,30.4,2.0,52.0,2.0,0.0,29442.0,29562.459,-120.458984375,120.458984375
66822,Volkswagen,Golf,2016.0,Semi-Auto,28000.0,Petrol,205.0,39.8,2.0,39.0,0.0,0.0,19965.0,19844.562,120.4375,120.4375
24711,Ford,Focus,2018.0,Manual,14682.0,Petrol,,,2.0,71.0,4.0,0.0,18390.0,18269.65,120.349609375,120.349609375
12153,BMW,M4,2019.0,Semi-Auto,152.0,Petrol,145.0,34.0,3.0,43.0,4.0,0.0,43480.0,43600.344,-120.34375,120.34375
16756,Ford,Focus,2018.0,Manual,16819.0,Petrol,145.0,61.4,1.0,43.0,4.0,0.0,12499.0,12619.287,-120.287109375,120.287109375
46435,Mercedes-Benz,C-Class,2018.0,Semi-Auto,22773.0,Diesel,,,2.1,74.0,0.0,0.0,20885.0,21005.258,-120.2578125,120.2578125
40579,Mercedes-Benz,A-Class,2017.0,Automatic,24597.0,Petrol,145.0,53.3,1.6,98.0,2.0,0.0,16750.0,16629.762,120.23828125,120.23828125
28307,Ford,Fiesta,2017.0,Manual,11200.0,Petrol,0.0,65.7,1.0,33.0,0.0,0.0,9995.0,10115.18,-120.1796875,120.1796875
22550,Ford,,2015.0,Manual,46306.0,Petrol,20.0,61.4,1.0,66.0,1.0,0.0,7690.0,7569.8545,120.1455078125,120.1455078125
36547,Mercedes-Benz,C-Class,2019.0,Automatic,2499.0,,145.0,42.8,2.0,72.0,3.0,0.0,30995.0,31115.139,-120.138671875,120.138671875
34184,Hyundai,ix20,2015.0,Automatic,17950.0,Petrol,205.0,43.6,1.6,59.0,0.0,0.0,7480.0,7600.116,-120.1162109375,120.1162109375
57743,Opel,Crossland X,2018.0,,24800.0,Petrol,145.0,54.3,1.2,57.0,3.0,0.0,9885.0,10005.106,-120.1064453125,120.1064453125
65982,Volkswagen,Golf,2016.0,Manual,39050.0,Petrol,200.0,39.8,2.0,79.0,2.0,0.0,17650.0,17770.066,-120.06640625,120.06640625
51954,Toyota,Aygo,2017.0,Manual,7639.0,Petrol,145.0,68.9,1.0,,0.0,0.0,7700.0,7579.969,120.03076171875,120.03076171875
47342,Škoda,Kamiq,2019.0,Semi-Auto,2950.0,,145.0,43.5,1.5,38.0,4.0,0.0,20790.0,20909.996,-119.99609375,119.99609375
16112,Ford,Fiesta,2017.0,Manual,13051.0,Petrol,,65.7,1.0,63.0,4.0,0.0,9990.0,9870.007,119.9931640625,119.9931640625
10816,BMW,5 Series,2014.0,Automatic,73000.0,Diesel,125.0,57.6,2.0,39.0,1.0,0.0,11490.0,11370.01,119.990234375,119.990234375
68999,Volkswagen,T-Cross,2019.0,Manual,5000.0,Petrol,145.0,47.9,1.0,67.0,0.0,0.0,17999.0,17879.018,119.982421875,119.982421875
28352,Ford,Focus,2018.0,Manual,18696.0,Diesel,,,1.5,74.0,0.0,0.0,13000.0,13119.932,-119.931640625,119.931640625
67541,Volkswagen,Tiguan,2016.0,,30735.0,Diesel,160.0,49.6,2.0,70.0,1.0,0.0,14990.0,15109.816,-119.81640625,119.81640625
48848,Škoda,Octavia,2013.0,Manual,45500.0,Petrol,125.0,53.3,1.4,86.0,2.0,0.0,8990.0,9109.776,-119.7763671875,119.7763671875
59363,Opel,Corsa,2014.0,Manual,44414.0,Petrol,125.0,51.4,1.2,42.0,0.0,0.0,5499.0,5379.2617,119.73828125,119.73828125
35526,Mercedes-Benz,E-Class,2017.0,Semi-Auto,18812.0,Diesel,150.0,65.7,2.0,87.0,1.0,0.0,21998.0,21878.287,119.712890625,119.712890625
25893,Ford,Kuga,2016.0,Automatic,26587.0,Petrol,235.0,38.2,1.5,64.0,3.0,0.0,13297.0,13177.292,119.7080078125,119.7080078125
18921,Ford,B-MAX,2016.0,Manual,6768.0,Petrol,145.0,47.1,1.4,97.0,4.0,0.0,8100.0,7980.2925,119.70751953125,119.70751953125
65712,Volkswagen,Sharan,2019.0,Semi-Auto,15811.0,Diesel,145.0,41.5,2.0,48.0,1.0,0.0,21999.0,22118.678,-119.677734375,119.677734375
65670,Volkswagen,Up,2020.0,Manual,1000.0,Petrol,145.0,54.3,1.0,57.0,4.0,0.0,10290.0,10409.66,-119.66015625,119.66015625
17795,Ford,Focus,2014.0,Manual,66278.0,Petrol,30.0,56.5,1.0,41.0,4.0,0.0,6295.0,6414.6567,-119.65673828125,119.65673828125
33282,Hyundai,i10,2018.0,Manual,8454.0,Petrol,145.0,60.1,1.0,48.0,0.0,0.0,7495.0,7375.352,119.64794921875,119.64794921875
66081,Volkswagen,Polo,2017.0,Manual,38291.0,Petrol,150.0,60.1,1.2,68.0,1.0,0.0,9100.0,8980.434,119.56640625,119.56640625
10507,BMW,1 Series,2017.0,Automatic,52810.0,Diesel,20.0,68.9,2.0,57.0,2.0,0.0,12295.0,12175.449,119.55078125,119.55078125
21744,Ford,Fiesta,2017.0,Manual,13880.0,Petrol,145.0,65.7,1.0,76.0,1.0,0.0,9700.0,9819.547,-119.546875,119.546875
3260,Audi,A6,2016.0,Semi-Auto,31000.0,Diesel,20.0,64.2,2.0,95.0,0.0,0.0,17495.0,17375.46,119.5390625,119.5390625
63747,Opel,Corsa,2017.0,Manual,31179.0,Petrol,145.0,55.4,1.4,64.0,0.0,0.0,6982.0,6862.462,119.5380859375,119.5380859375
75872,Volkswagen,Scirocco,2017.0,Manual,15063.0,Diesel,145.0,55.4,2.0,74.0,4.0,0.0,15190.0,15309.532,-119.5322265625,119.5322265625
74193,Volkswagen,T-Cross,2019.0,Manual,962.0,Petrol,145.0,48.7,1.0,87.0,4.0,0.0,18990.0,18870.56,119.439453125,119.439453125
73700,Volkswagen,Polo,2019.0,Manual,5000.0,Petrol,,52.3,1.0,80.0,2.0,0.0,13290.0,13409.404,-119.404296875,119.404296875
54979,Toyota,Yaris,2014.0,Manual,15781.0,Petrol,30.0,58.0,1.3,37.0,4.0,0.0,7348.0,7228.6113,119.388671875,119.388671875
25131,Ford,Fiesta,2017.0,Manual,28748.0,Petrol,0.0,65.7,1.0,58.0,0.0,0.0,8799.0,8679.689,119.310546875,119.310546875
65112,Opel,Viva,2017.0,Manual,22406.0,Petrol,145.0,62.8,1.0,95.0,2.0,0.0,5980.0,5860.707,119.29296875,119.29296875
70688,Volkswagen,T-Roc,2018.0,Semi-Auto,14727.0,,145.0,41.5,2.0,59.0,,0.0,23491.0,23371.707,119.29296875,119.29296875
73518,Volkswagen,Polo,2015.0,Automatic,16507.0,Petrol,20.0,60.1,1.2,88.0,3.0,0.0,9495.0,9614.257,-119.2568359375,119.2568359375
50884,Škoda,Octavia,2016.0,Manual,26000.0,Diesel,30.0,64.2,2.0,62.0,1.0,0.0,12995.0,12875.75,119.25,119.25
9103,BMW,5 Series,2013.0,Automatic,33279.0,Diesel,120.0,60.1,2.0,68.0,4.0,0.0,12950.0,13069.228,-119.2275390625,119.2275390625
3202,Audi,Q2,2017.0,Manual,34440.0,Petrol,125.0,52.3,1.4,80.0,3.0,0.0,16750.0,16869.152,-119.15234375,119.15234375
13955,BMW,3 Series,2019.0,Semi-Auto,10571.0,Diesel,145.0,62.8,2.0,53.0,1.0,0.0,22482.0,22362.86,119.140625,119.140625
5735,Audi,A6,2018.0,Semi-Auto,29000.0,Petrol,145.0,47.9,1.8,54.0,0.0,0.0,20950.0,21069.121,-119.12109375,119.12109375
57637,Opel,Corsa,2016.0,Manual,14600.0,Petrol,30.0,55.4,1.4,88.0,1.0,0.0,6990.0,6870.8843,119.11572265625,119.11572265625
71587,Volkswagen,Tiguan,2018.0,Semi-Auto,11083.0,Petrol,145.0,40.4,1.4,36.0,2.0,0.0,23112.0,22992.916,119.083984375,119.083984375
16816,Ford,Focus,2017.0,Automatic,15238.0,Petrol,,,1.0,45.0,0.0,0.0,12000.0,11880.945,119.0546875,119.0546875
40647,Mercedes-Benz,C-Class,2019.0,Automatic,14923.0,Diesel,,,2.0,61.0,3.0,0.0,24626.0,24506.963,119.037109375,119.037109375
15261,Ford,Focus,2019.0,Manual,6955.0,Petrol,145.0,60.1,1.0,89.0,1.0,0.0,15380.0,15499.022,-119.0224609375,119.0224609375
39409,Mercedes-Benz,GLC-Class,2020.0,Semi-Auto,5538.0,Diesel,150.0,40.9,2.0,85.0,3.0,0.0,37998.0,37878.984,119.015625,119.015625
61399,Opel,Adam,2017.0,Manual,22500.0,Petrol,145.0,53.3,1.2,64.0,1.0,0.0,7475.0,7594.015,-119.01513671875,119.01513671875
61392,Opel,Astra,2019.0,Manual,22650.0,Petrol,150.0,45.6,1.6,80.0,0.0,0.0,11990.0,11871.0,119.0,119.0
40838,Mercedes-Benz,C-Class,2018.0,Semi-Auto,12745.0,Diesel,,,2.0,43.0,0.0,0.0,23389.0,23270.02,118.98046875,118.98046875
31680,Hyundai,Tucson,2017.0,Manual,34476.0,Diesel,30.0,61.7,,62.0,4.0,0.0,12795.0,12676.029,118.970703125,118.970703125
16623,Ford,Fiesta,2017.0,Manual,30078.0,Diesel,0.0,78.5,1.5,39.0,3.0,0.0,8695.0,8813.885,-118.884765625,118.884765625
29926,Ford,Kuga,2017.0,Automatic,6829.0,Petrol,150.0,38.2,1.5,59.0,2.0,0.0,14998.0,15116.821,-118.8212890625,118.8212890625
46726,Škoda,Rapid,,Manual,44157.0,Petrol,30.0,57.7,1.2,80.0,0.0,0.0,7500.0,7381.207,118.79296875,118.79296875
44552,Mercedes-Benz,C-Class,2017.0,Semi-Auto,22574.0,Petrol,300.0,33.6,4.0,53.0,3.0,0.0,33495.0,33613.773,-118.7734375,118.7734375
39787,Mercedes-Benz,,2019.0,Semi-Auto,3462.0,Diesel,,,1.6,39.0,4.0,0.0,27499.0,27617.764,-118.763671875,118.763671875
51462,Toyota,RAV4,2016.0,Manual,29005.0,Diesel,125.0,60.1,2.0,51.0,0.0,0.0,13750.0,13868.744,-118.744140625,118.744140625
65951,Volkswagen,Scirocco,2017.0,Semi-Auto,22250.0,Petrol,145.0,44.1,2.0,40.0,3.0,0.0,16771.0,16652.268,118.732421875,118.732421875
21008,Ford,Fiesta,2014.0,Manual,27224.0,Diesel,0.0,76.4,1.5,75.0,1.0,0.0,6940.0,7058.7134,-118.71337890625,118.71337890625
65228,Opel,Astra,2015.0,Manual,63674.0,Petrol,145.0,48.7,1.4,98.0,2.0,0.0,5650.0,5531.3193,118.6806640625,118.6806640625
60682,Opel,Mokka X,2019.0,Manual,8173.0,Petrol,145.0,39.2,1.4,55.0,2.0,0.0,13490.0,13371.359,118.640625,118.640625
67531,Volkswagen,Tiguan,2020.0,Semi-Auto,413.0,Diesel,150.0,46.3,2.0,43.0,0.0,0.0,26990.0,26871.36,118.640625,118.640625
29799,Ford,C-MAX,2017.0,Manual,12932.0,Diesel,20.0,68.9,1.5,31.0,4.0,0.0,9998.0,10116.637,-118.63671875,118.63671875
36749,Mercedes-Benz,A-Class,2014.0,Manual,67569.0,Diesel,20.0,72.4,1.5,79.0,2.0,0.0,9480.0,9361.381,118.619140625,118.619140625
69661,Volkswagen,Polo,2016.0,Manual,37763.0,Petrol,20.0,60.1,1.2,,1.0,0.0,8498.0,8379.403,118.5966796875,118.5966796875
66196,Volkswagen,,2016.0,Manual,37083.0,Diesel,0.0,,1.4,81.0,4.0,0.0,9472.0,9353.545,118.455078125,118.455078125
71199,Volkswagen,Golf,2019.0,Semi-Auto,4600.0,Diesel,145.0,,2.0,83.0,3.0,0.0,19450.0,19331.613,118.38671875,118.38671875
