,price
58669,10250.0
58670,32395.0
58671,10249.0
58672,26991.0
58673,31825.0
58674,10999.0
58675,8998.0
58676,1975.0
58677,10500.0
58678,9295.0
58679,8000.0
58680,12295.0
58681,30890.0
58682,17901.0
58683,12995.0
58684,19240.0
58685,9395.0
58686,10290.0
58687,16195.0
58688,17550.0
58689,16995.0
58690,31000.0
58691,8499.0
58692,17500.0
58693,47480.0
58694,12250.0
58695,13500.0
58696,33444.0
58697,3495.0
58698,15900.0
58699,15690.0
58700,9450.0
58701,6140.0
58702,25999.0
58703,17298.0
58704,12490.0
58705,10180.0
58706,25491.0
58707,12120.0
58708,22990.0
58709,20995.0
58710,7080.0
58711,10100.0
58712,19990.0
58713,21200.0
58714,13490.0
58715,12661.0
58716,21995.0
58717,6981.0
58718,19500.0
58719,13495.0
58720,8495.0
58721,13704.0
58722,9910.0
58723,17149.0
58724,49980.0
58725,25989.0
58726,20980.0
58727,14699.0
58728,26950.0
58729,12995.0
58730,20676.0
58731,17495.0
58732,12250.0
58733,12798.0
58734,18990.0
58735,13900.0
58736,9990.0
58737,10995.0
58738,10298.0
58739,8555.0
58740,31356.0
58741,16850.0
58742,20998.0
58743,8000.0
58744,6495.0
58745,16998.0
58746,25879.0
58747,10291.0
58748,7295.0
58749,23980.0
58750,19362.0
58751,16200.0
58752,22270.0
58753,17998.0
58754,11750.0
58755,27480.0
58756,27990.0
58757,10499.0
58758,32991.0
58759,10898.0
58760,14500.0
58761,24245.0
58762,20498.0
58763,17640.0
58764,15590.0
58765,15480.0
58766,37999.0
58767,18390.0
58768,25950.0
58769,6950.0
58770,5048.0
58771,9490.0
58772,18738.0
58773,18499.0
58774,8499.0
58775,9250.0
58776,34000.0
58777,7250.0
58778,19995.0
58779,12490.0
58780,30783.0
58781,16991.0
58782,19750.0
58783,6949.0
58784,13985.0
58785,11990.0
58786,11000.0
58787,9946.0
58788,12499.0
58789,12494.0
58790,21995.0
58791,22000.0
58792,22075.0
58793,15999.0
58794,15995.0
58795,9491.0
58796,20250.0
58797,30999.0
58798,17500.0
58799,12000.0
58800,10985.0
58801,8500.0
58802,10490.0
58803,15131.0
58804,7999.0
58805,12791.0
58806,13000.0
58807,23998.0
58808,12500.0
58809,19895.0
58810,33450.0
58811,12995.0
58812,26990.0
58813,10498.0
58814,29480.0
58815,18995.0
58816,19500.0
58817,18650.0
58818,8498.0
58819,11998.0
58820,37990.0
58821,20980.0
58822,11599.0
58823,12571.0
58824,25495.0
58825,6899.0
58826,22482.0
58827,7495.0
58828,14289.0
58829,15998.0
58830,8000.0
58831,16998.0
58832,17995.0
58833,27199.0
58834,23575.0
58835,31750.0
58836,18300.0
58837,10950.0
58838,13190.0
58839,8499.0
58840,4695.0
58841,19480.0
58842,22500.0
58843,11998.0
58844,15890.0
58845,9998.0
58846,23995.0
58847,17200.0
58848,8998.0
58849,13500.0
58850,16480.0
58851,32990.0
58852,21995.0
58853,13295.0
58854,30991.0
58855,9690.0
58856,12999.0
58857,13495.0
58858,19792.0
58859,8730.0
58860,34890.0
58861,25980.0
58862,18798.0
58863,8498.0
58864,14747.0
58865,24059.0
58866,11768.0
58867,7640.0
58868,14770.0
58869,11995.0
58870,12490.0
58871,7930.0
58872,15495.0
58873,51950.0
58874,28990.0
58875,20495.0
58876,22990.0
58877,9600.0
58878,9499.0
58879,33999.0
58880,5299.0
58881,17999.0
58882,15998.0
58883,14650.0
58884,16000.0
58885,15695.0
58886,14495.0
58887,14997.0
58888,15030.0
58889,22441.0
58890,11800.0
58891,9998.0
58892,19990.0
58893,7495.0
58894,18498.0
58895,19988.0
58896,19991.0
58897,9818.0
58898,34299.0
58899,11491.0
58900,16929.0
58901,50419.0
58902,12700.0
58903,25999.0
58904,19199.0
58905,18500.0
58906,14900.0
58907,15000.0
58908,17970.0
58909,20248.0
58910,21490.0
58911,11334.0
58912,8980.0
58913,36539.0
58914,13700.0
58915,10420.0
58916,17499.0
58917,24141.0
58918,10000.0
58919,15591.0
58920,15490.0
58921,8000.0
58922,15699.0
58923,10465.0
58924,16750.0
58925,3999.0
58926,9995.0
58927,15990.0
58928,13989.0
58929,7498.0
58930,12950.0
58931,13990.0
58932,43400.0
58933,41429.0
58934,20990.0
58935,26001.0
58936,27495.0
58937,39995.0
58938,18490.0
58939,18960.0
58940,5700.0
58941,31490.0
58942,10995.0
58943,23000.0
58944,18487.0
58945,7298.0
58946,17491.0
58947,31990.0
58948,17490.0
58949,20998.0
58950,21775.0
58951,21990.0
58952,10500.0
58953,10995.0
58954,10298.0
58955,13600.0
58956,18250.0
58957,22999.0
58958,16980.0
58959,16999.0
58960,14950.0
58961,22875.0
58962,8955.0
58963,34988.0
58964,12999.0
58965,29344.0
58966,12995.0
58967,11995.0
58968,10995.0
58969,7791.0
58970,64995.0
58971,11900.0
58972,21699.0
58973,10000.0
58974,10798.0
58975,25900.0
58976,19499.0
58977,35995.0
58978,22450.0
58979,30499.0
58980,18339.0
58981,9499.0
58982,13998.0
58983,20981.0
58984,17790.0
58985,19600.0
58986,5000.0
58987,25399.0
58988,12995.0
58989,6990.0
58990,24480.0
58991,10995.0
58992,12698.0
58993,12830.0
58994,22596.0
58995,18500.0
58996,11000.0
58997,12600.0
58998,9295.0
58999,24991.0
59000,27790.0
59001,24990.0
59002,36999.0
59003,9265.0
59004,11495.0
59005,16999.0
59006,12500.0
59007,13500.0
59008,10591.0
59009,8890.0
59010,21498.0
59011,29990.0
59012,9750.0
59013,26995.0
59014,12499.0
59015,12933.0
59016,21317.0
59017,7940.0
59018,14383.0
59019,18998.0
59020,15187.0
59021,12000.0
59022,5992.0
59023,9700.0
59024,15790.0
59025,11284.0
59026,16000.0
59027,27497.0
59028,13450.0
59029,10270.0
59030,25950.0
59031,16990.0
59032,19290.0
59033,11990.0
59034,25450.0
59035,13500.0
59036,12498.0
59037,14450.0
59038,32749.0
59039,13362.0
59040,7500.0
59041,19642.0
59042,7640.0
59043,25650.0
59044,26510.0
59045,9000.0
59046,30800.0
59047,14399.0
59048,13998.0
59049,8799.0
59050,26799.0
59051,49488.0
59052,21495.0
59053,23647.0
59054,6998.0
59055,4995.0
59056,9195.0
59057,7390.0
59058,12430.0
59059,6810.0
59060,13500.0
59061,12500.0
59062,26499.0
59063,11750.0
59064,25998.0
59065,9900.0
59066,11995.0
59067,12498.0
59068,5995.0
59069,18640.0
59070,17399.0
59071,16195.0
59072,24999.0
59073,13199.0
59074,7500.0
59075,8995.0
59076,10700.0
59077,17490.0
59078,10300.0
59079,13000.0
59080,30995.0
59081,47300.0
59082,12250.0
59083,21274.0
59084,16852.0
59085,16490.0
59086,9991.0
59087,22950.0
59088,10620.0
59089,12195.0
59090,40099.0
59091,8999.0
59092,9498.0
59093,24250.0
59094,9299.0
59095,11100.0
59096,13990.0
59097,22495.0
59098,8750.0
59099,13998.0
59100,10799.0
59101,9990.0
59102,20890.0
59103,7495.0
59104,6942.0
59105,6200.0
59106,31450.0
59107,17252.0
59108,4320.0
59109,17995.0
59110,20495.0
59111,10699.0
59112,11450.0
59113,10120.0
59114,32990.0
59115,8399.0
59116,29000.0
59117,5500.0
59118,12710.0
59119,29750.0
59120,10799.0
59121,20790.0
59122,14990.0
59123,49980.0
59124,9560.0
59125,9822.0
59126,20750.0
59127,10450.0
59128,17199.0
59129,16998.0
59130,49480.0
59131,18200.0
59132,26350.0
59133,32950.0
59134,23990.0
59135,24500.0
59136,22964.0
59137,17495.0
59138,22888.0
59139,11837.0
59140,18490.0
59141,21182.0
59142,29260.0
59143,12751.0
59144,12789.0
59145,24699.0
59146,19498.0
59147,31072.0
59148,9850.0
59149,27888.0
59150,9602.0
59151,22900.0
59152,13000.0
59153,13998.0
59154,9995.0
59155,9892.0
59156,27990.0
59157,16991.0
59158,17298.0
59159,10998.0
59160,19200.0
59161,6370.0
59162,12500.0
59163,16690.0
59164,4887.0
59165,8499.0
59166,28000.0
59167,19240.0
59168,24990.0
59169,11500.0
59170,17990.0
59171,31995.0
59172,9498.0
59173,18295.0
59174,8490.0
59175,27295.0
59176,19500.0
59177,23255.0
59178,38885.0
59179,25990.0
59180,13900.0
59181,11799.0
59182,9000.0
59183,19450.0
59184,13750.0
59185,31692.0
59186,6995.0
59187,11680.0
59188,7499.0
59189,10000.0
59190,16490.0
59191,6291.0
59192,25900.0
59193,9698.0
59194,47789.0
59195,11798.0
59196,27990.0
59197,16491.0
59198,17298.0
59199,8500.0
59200,42359.0
59201,10989.0
59202,11998.0
59203,19500.0
59204,13680.0
59205,26000.0
59206,8689.0
59207,19799.0
59208,20252.0
59209,27872.0
59210,18985.0
59211,11695.0
59212,22998.0
59213,29995.0
59214,8999.0
59215,4995.0
59216,32480.0
59217,18990.0
59218,13289.0
59219,27349.0
59220,33995.0
59221,17975.0
59222,13498.0
59223,22400.0
59224,1885.0
59225,23849.0
59226,8500.0
59227,21570.0
59228,14500.0
59229,18899.0
59230,8390.0
59231,14998.0
59232,31999.0
59233,6498.0
59234,28990.0
59235,24499.0
59236,19999.0
59237,15498.0
59238,23252.0
59239,8650.0
59240,26995.0
59241,22250.0
59242,9698.0
59243,10999.0
59244,7991.0
59245,19950.0
59246,9800.0
59247,17995.0
59248,9619.0
59249,42840.0
59250,6698.0
59251,8995.0
59252,10975.0
59253,35900.0
59254,13812.0
59255,7990.0
59256,19999.0
59257,7491.0
59258,13998.0
59259,10995.0
59260,10500.0
59261,16900.0
59262,11679.0
59263,6698.0
59264,11000.0
59265,11725.0
59266,17249.0
59267,24995.0
59268,31990.0
59269,10298.0
59270,62189.0
59271,12350.0
59272,27300.0
59273,13490.0
59274,34650.0
59275,17250.0
59276,12000.0
59277,21999.0
59278,12399.0
59279,14998.0
59280,14995.0
59281,19999.0
59282,6945.0
59283,10492.0
59284,22295.0
59285,10490.0
59286,16000.0
59287,8699.0
59288,34450.0
59289,15500.0
59290,9000.0
59291,26875.0
59292,38000.0
59293,14999.0
59294,23500.0
59295,7325.0
59296,36495.0
59297,19798.0
59298,15150.0
59299,18900.0
59300,6995.0
59301,11995.0
59302,10490.0
59303,7399.0
59304,10570.0
59305,12500.0
59306,13000.0
59307,25072.0
59308,13498.0
59309,23439.0
59310,31199.0
59311,7995.0
59312,7340.0
59313,14989.0
59314,12000.0
59315,8895.0
59316,22795.0
59317,7800.0
59318,14980.0
59319,20000.0
59320,6095.0
59321,6670.0
59322,12998.0
59323,28429.0
59324,11110.0
59325,12880.0
59326,17000.0
59327,32995.0
59328,21845.0
59329,28599.0
59330,17990.0
59331,9290.0
59332,23671.0
59333,23990.0
59334,17199.0
59335,13500.0
59336,19982.0
59337,15590.0
59338,23450.0
59339,9695.0
59340,8495.0
59341,18995.0
59342,26795.0
59343,22490.0
59344,15495.0
59345,8998.0
59346,10999.0
59347,20599.0
59348,13500.0
59349,10498.0
59350,29995.0
59351,22032.0
59352,15500.0
59353,19350.0
59354,16795.0
59355,23570.0
59356,8793.0
59357,12999.0
59358,28440.0
59359,25980.0
59360,11490.0
59361,17400.0
59362,12298.0
59363,17999.0
59364,12490.0
59365,14995.0
59366,7450.0
59367,22150.0
59368,10199.0
59369,20990.0
59370,6991.0
59371,15000.0
59372,13991.0
59373,7397.0
59374,11302.0
59375,10795.0
59376,31500.0
59377,11750.0
59378,15998.0
59379,59950.0
59380,28950.0
59381,9899.0
59382,30444.0
59383,33299.0
59384,9790.0
59385,6971.0
59386,38580.0
59387,9520.0
59388,16936.0
59389,10950.0
59390,8880.0
59391,23991.0
59392,16295.0
59393,6698.0
59394,12600.0
59395,31450.0
59396,44499.0
59397,9399.0
59398,10500.0
59399,16970.0
59400,13599.0
59401,19995.0
59402,11999.0
59403,18500.0
59404,19990.0
59405,16995.0
59406,9078.0
59407,12295.0
59408,12800.0
59409,23995.0
59410,12000.0
59411,25999.0
59412,21495.0
59413,13250.0
59414,18695.0
59415,55885.0
59416,27810.0
59417,15000.0
59418,11555.0
59419,9450.0
59420,10999.0
59421,31990.0
59422,16950.0
59423,8999.0
59424,12000.0
59425,19500.0
59426,9600.0
59427,11995.0
59428,14000.0
59429,8450.0
59430,37500.0
59431,25340.0
59432,10950.0
59433,19499.0
59434,27999.0
59435,10998.0
59436,27640.0
59437,24749.0
59438,26900.0
59439,28389.0
59440,26980.0
59441,10141.0
59442,10802.0
59443,11000.0
59444,8999.0
59445,9995.0
59446,6160.0
59447,16500.0
59448,10679.0
59449,9170.0
59450,28940.0
59451,16040.0
59452,16490.0
59453,7899.0
59454,26979.0
59455,33729.0
59456,21948.0
59457,31795.0
59458,18995.0
59459,6981.0
59460,24994.0
59461,7995.0
59462,12999.0
59463,19950.0
59464,6990.0
59465,17250.0
59466,20980.0
59467,10250.0
59468,23880.0
59469,17000.0
59470,8800.0
59471,15999.0
59472,8999.0
59473,7330.0
59474,22700.0
59475,24995.0
59476,7991.0
59477,10975.0
59478,25000.0
59479,9989.0
59480,9800.0
59481,15995.0
59482,29990.0
59483,9000.0
59484,16495.0
59485,25900.0
59486,8300.0
59487,12500.0
59488,19799.0
59489,3485.0
59490,18833.0
59491,12800.0
59492,23750.0
59493,10948.0
59494,13252.0
59495,12995.0
59496,14232.0
59497,9989.0
59498,15680.0
59499,28890.0
59500,12690.0
59501,10295.0
59502,7998.0
59503,9299.0
59504,9999.0
59505,13499.0
59506,21880.0
59507,16299.0
59508,21998.0
59509,6775.0
59510,14291.0
59511,26380.0
59512,12195.0
59513,20498.0
59514,12400.0
59515,14799.0
59516,8397.0
59517,34995.0
59518,39995.0
59519,29780.0
59520,53699.0
59521,25995.0
59522,22295.0
59523,10590.0
59524,9640.0
59525,21946.0
59526,17267.0
59527,13776.0
59528,20444.0
59529,20000.0
59530,17500.0
59531,49950.0
59532,12300.0
59533,11000.0
59534,16480.0
59535,12980.0
59536,33066.0
59537,19895.0
59538,22290.0
59539,12780.0
59540,6495.0
59541,30995.0
59542,19850.0
59543,19000.0
59544,16198.0
59545,7995.0
59546,21950.0
59547,8450.0
59548,4795.0
59549,5990.0
59550,15991.0
59551,14545.0
59552,2485.0
59553,7299.0
59554,14499.0
59555,23195.0
59556,27990.0
59557,17990.0
59558,15990.0
59559,14799.0
59560,21875.0
59561,12290.0
59562,10300.0
59563,11291.0
59564,28749.0
59565,5995.0
59566,2295.0
59567,15400.0
59568,13498.0
59569,17995.0
59570,7997.0
59571,16601.0
59572,6970.0
59573,15799.0
59574,12995.0
59575,10698.0
59576,17200.0
59577,26925.0
59578,12240.0
59579,10999.0
59580,12998.0
59581,33490.0
59582,11495.0
59583,60995.0
59584,4675.0
59585,18990.0
59586,9798.0
59587,14999.0
59588,17980.0
59589,18480.0
59590,12610.0
59591,19980.0
59592,23990.0
59593,11200.0
59594,10975.0
59595,8498.0
59596,11600.0
59597,20999.0
59598,13700.0
59599,11495.0
59600,21490.0
59601,2999.0
59602,15299.0
59603,18299.0
59604,9000.0
59605,55970.0
59606,25529.0
59607,12499.0
59608,11920.0
59609,8400.0
59610,10995.0
59611,28995.0
59612,15499.0
59613,10999.0
59614,9498.0
59615,9995.0
59616,13990.0
59617,18799.0
59618,17350.0
59619,29250.0
59620,16995.0
59621,11500.0
59622,20549.0
59623,18725.0
59624,16995.0
59625,26990.0
59626,11999.0
59627,9298.0
59628,20299.0
59629,19259.0
59630,9995.0
59631,22500.0
59632,29199.0
59633,17000.0
59634,7000.0
59635,56499.0
59636,26890.0
59637,24950.0
59638,14990.0
59639,6191.0
59640,27991.0
59641,24690.0
59642,6150.0
59643,39580.0
59644,13890.0
59645,13600.0
59646,8999.0
59647,13800.0
59648,11760.0
59649,20980.0
59650,46399.0
59651,29498.0
59652,27850.0
59653,37199.0
59654,24995.0
59655,12495.0
59656,11211.0
59657,11495.0
59658,14650.0
59659,14990.0
59660,34763.0
59661,9245.0
59662,24539.0
59663,19995.0
59664,29450.0
59665,10160.0
59666,8498.0
59667,24114.0
59668,19795.0
59669,29999.0
59670,22499.0
59671,19999.0
59672,12995.0
59673,8950.0
59674,8000.0
59675,18241.0
59676,13490.0
59677,9450.0
59678,8995.0
59679,26888.0
59680,26000.0
59681,15591.0
59682,21795.0
59683,59000.0
59684,14498.0
59685,11310.0
59686,17500.0
59687,13960.0
59688,10990.0
59689,14495.0
59690,9199.0
59691,27249.0
59692,17440.0
59693,38790.0
59694,5698.0
59695,16800.0
59696,9995.0
59697,8595.0
59698,7299.0
59699,23979.0
59700,18290.0
59701,12990.0
59702,6298.0
59703,22299.0
59704,31295.0
59705,30980.0
59706,15991.0
59707,7395.0
59708,8100.0
59709,34000.0
59710,15390.0
59711,21749.0
59712,11480.0
59713,7000.0
59714,9000.0
59715,22275.0
59716,18700.0
59717,14699.0
59718,20999.0
59719,3957.0
59720,7997.0
59721,12000.0
59722,14899.0
59723,25980.0
59724,16495.0
59725,32995.0
59726,28450.0
59727,16980.0
59728,10399.0
59729,6700.0
59730,18411.0
59731,13999.0
59732,24990.0
59733,14000.0
59734,6460.0
59735,15499.0
59736,10498.0
59737,10498.0
59738,9999.0
59739,28000.0
59740,20500.0
59741,11195.0
59742,9540.0
59743,21995.0
59744,6499.0
59745,7295.0
59746,15200.0
59747,12800.0
59748,8788.0
59749,9995.0
59750,43490.0
59751,10900.0
59752,17823.0
59753,14499.0
59754,10200.0
59755,11650.0
59756,58099.0
59757,17712.0
59758,20999.0
59759,11679.0
59760,14600.0
59761,20000.0
59762,7000.0
59763,12392.0
59764,13298.0
59765,11661.0
59766,19250.0
59767,10999.0
59768,11998.0
59769,30998.0
59770,14500.0
59771,28799.0
59772,13499.0
59773,18495.0
59774,1995.0
59775,7990.0
59776,4495.0
59777,15698.0
59778,9991.0
59779,21798.0
59780,20996.0
59781,19330.0
59782,10898.0
59783,5998.0
59784,39000.0
59785,42987.0
59786,13488.0
59787,6600.0
59788,7324.0
59789,10999.0
59790,7340.0
59791,9995.0
59792,17700.0
59793,14811.0
59794,12798.0
59795,7500.0
59796,13200.0
59797,21714.0
59798,18991.0
59799,8071.0
59800,30980.0
59801,16800.0
59802,19250.0
59803,14725.0
59804,10791.0
59805,13990.0
59806,26994.0
59807,14495.0
59808,12189.0
59809,17290.0
59810,18990.0
59811,27275.0
59812,13500.0
59813,12260.0
59814,11400.0
59815,8498.0
59816,13800.0
59817,29888.0
59818,17995.0
59819,36990.0
59820,16000.0
59821,21500.0
59822,17990.0
59823,7298.0
59824,19498.0
59825,15000.0
59826,10500.0
59827,9999.0
59828,26275.0
59829,13490.0
59830,9300.0
59831,12981.0
59832,9489.0
59833,22990.0
59834,22899.0
59835,19990.0
59836,18250.0
59837,15698.0
59838,13490.0
59839,10490.0
59840,8491.0
59841,35990.0
59842,8800.0
59843,16479.0
59844,22890.0
59845,28456.0
59846,8940.0
59847,9990.0
59848,8491.0
59849,15750.0
59850,18495.0
59851,21599.0
59852,32995.0
59853,10500.0
59854,21890.0
59855,27990.0
59856,11341.0
59857,13750.0
59858,12999.0
59859,4795.0
59860,14580.0
59861,20990.0
59862,9795.0
59863,9949.0
59864,20790.0
59865,17500.0
59866,7495.0
59867,31990.0
59868,21990.0
59869,28995.0
59870,9491.0
59871,16500.0
59872,19681.0
59873,9500.0
59874,20998.0
59875,11743.0
59876,32249.0
59877,14995.0
59878,34480.0
59879,18989.0
59880,16965.0
59881,6125.0
59882,8995.0
59883,3490.0
59884,18390.0
59885,17399.0
59886,20595.0
59887,13499.0
59888,10299.0
59889,20980.0
59890,10500.0
59891,16310.0
59892,1395.0
59893,28490.0
59894,20990.0
59895,5679.0
59896,11490.0
59897,14995.0
59898,45490.0
59899,31990.0
59900,13990.0
59901,54990.0
59902,23415.0
59903,29990.0
59904,16635.0
59905,18495.0
59906,19390.0
59907,3695.0
59908,5990.0
59909,9589.0
59910,8494.0
59911,11498.0
59912,8495.0
59913,16995.0
59914,8250.0
59915,5930.0
59916,8310.0
59917,7499.0
59918,15750.0
59919,11290.0
59920,51995.0
59921,10798.0
59922,6490.0
59923,17498.0
59924,20998.0
59925,11000.0
59926,19599.0
59927,54999.0
59928,13250.0
59929,8499.0
59930,29000.0
59931,20990.0
59932,9495.0
59933,8498.0
59934,16000.0
59935,19750.0
59936,18995.0
59937,19498.0
59938,24980.0
59939,18995.0
59940,17495.0
59941,21495.0
59942,29998.0
59943,13690.0
59944,10295.0
59945,13700.0
59946,10716.0
59947,25495.0
59948,15998.0
59949,12000.0
59950,18940.0
59951,2895.0
59952,18990.0
59953,20960.0
59954,17499.0
59955,17250.0
59956,25244.0
59957,13500.0
59958,16495.0
59959,54995.0
59960,13900.0
59961,13795.0
59962,13299.0
59963,12500.0
59964,12091.0
59965,8000.0
59966,8399.0
59967,19999.0
59968,10950.0
59969,15995.0
59970,18250.0
59971,13800.0
59972,18699.0
59973,17890.0
59974,8999.0
59975,17999.0
59976,14295.0
59977,20995.0
59978,25750.0
59979,3499.0
59980,9699.0
59981,15995.0
59982,7960.0
59983,26995.0
59984,30444.0
59985,26495.0
59986,10695.0
59987,40950.0
59988,8600.0
59989,5850.0
59990,8500.0
59991,27990.0
59992,24800.0
59993,16500.0
59994,21550.0
59995,31609.0
59996,10990.0
59997,7499.0
59998,23500.0
59999,22536.0
60000,26900.0
60001,18698.0
60002,7995.0
60003,14495.0
60004,10990.0
60005,17200.0
60006,7000.0
60007,19595.0
60008,19900.0
60009,23290.0
60010,11720.0
60011,7110.0
60012,7500.0
60013,18299.0
60014,10300.0
60015,12995.0
60016,17980.0
60017,18470.0
60018,20698.0
60019,29770.0
60020,21755.0
60021,18990.0
60022,33950.0
60023,12650.0
60024,7997.0
60025,14177.0
60026,9995.0
60027,6990.0
60028,33990.0
60029,10990.0
60030,21499.0
60031,10990.0
60032,12799.0
60033,7895.0
60034,9999.0
60035,17998.0
60036,21085.0
60037,27880.0
60038,22790.0
60039,22490.0
60040,7650.0
60041,10799.0
60042,6490.0
60043,19950.0
60044,12495.0
60045,34499.0
60046,10571.0
60047,26099.0
60048,7798.0
60049,15390.0
60050,7250.0
60051,14899.0
60052,10795.0
60053,28450.0
60054,19888.0
60055,6995.0
60056,14240.0
60057,7370.0
60058,12995.0
60059,10495.0
60060,33990.0
60061,11998.0
60062,20699.0
60063,20042.0
60064,11490.0
60065,2375.0
60066,13900.0
60067,8100.0
60068,12695.0
60069,18990.0
60070,13299.0
60071,2895.0
60072,10410.0
60073,8275.0
60074,6694.0
60075,8990.0
60076,28706.0
60077,14500.0
60078,20690.0
60079,6191.0
60080,15798.0
60081,13599.0
60082,10000.0
60083,15500.0
60084,9970.0
60085,11299.0
60086,7211.0
60087,6495.0
60088,41799.0
60089,7998.0
60090,39649.0
60091,13299.0
60092,23480.0
60093,10914.0
60094,28000.0
60095,24500.0
60096,25491.0
60097,19995.0
60098,18599.0
60099,10199.0
60100,18495.0
60101,22995.0
60102,15599.0
60103,6950.0
60104,20492.0
60105,16495.0
60106,9232.0
60107,17990.0
60108,11400.0
60109,18890.0
60110,18998.0
60111,20500.0
60112,28490.0
60113,19200.0
60114,10491.0
60115,12498.0
60116,26980.0
60117,14490.0
60118,12998.0
60119,38570.0
60120,14247.0
60121,24990.0
60122,26189.0
60123,17697.0
60124,10200.0
60125,8995.0
60126,25932.0
60127,20998.0
60128,14000.0
60129,18999.0
60130,12290.0
60131,18495.0
60132,10999.0
60133,12690.0
60134,32500.0
60135,12950.0
60136,14990.0
60137,9498.0
60138,7595.0
60139,9193.0
60140,35990.0
60141,36990.0
60142,18000.0
60143,37000.0
60144,32399.0
60145,7490.0
60146,34890.0
60147,7999.0
60148,17980.0
60149,23250.0
60150,14250.0
60151,9990.0
60152,12591.0
60153,32498.0
60154,11000.0
60155,13000.0
60156,8500.0
60157,12250.0
60158,16500.0
60159,15945.0
60160,6495.0
60161,11998.0
60162,19491.0
60163,16995.0
60164,14498.0
60165,35950.0
60166,37298.0
60167,11800.0
60168,19590.0
60169,16995.0
60170,8902.0
60171,10390.0
60172,12000.0
60173,10500.0
60174,9491.0
60175,16495.0
60176,16400.0
60177,7495.0
60178,19450.0
60179,7730.0
60180,63990.0
60181,46980.0
60182,16605.0
60183,15490.0
60184,23975.0
60185,3491.0
60186,8000.0
60187,19495.0
60188,31490.0
60189,8300.0
60190,7489.0
60191,16091.0
60192,28998.0
60193,3895.0
60194,7550.0
60195,11695.0
60196,17499.0
60197,9895.0
60198,49995.0
60199,36895.0
60200,8432.0
60201,9550.0
60202,23900.0
60203,22299.0
60204,8500.0
60205,11690.0
60206,10996.0
60207,17027.0
60208,8998.0
60209,31998.0
60210,16995.0
60211,10312.0
60212,22251.0
60213,39490.0
60214,17495.0
60215,33850.0
60216,26350.0
60217,7990.0
60218,12250.0
60219,14260.0
60220,21000.0
60221,29995.0
60222,25300.0
60223,10840.0
60224,15498.0
60225,55690.0
60226,22450.0
60227,23485.0
60228,7096.0
60229,8495.0
60230,10500.0
60231,27990.0
60232,19985.0
60233,12899.0
60234,8995.0
60235,20499.0
60236,18950.0
60237,12299.0
60238,12743.0
60239,10299.0
60240,14995.0
60241,7998.0
60242,21990.0
60243,13990.0
60244,35780.0
60245,6300.0
60246,11500.0
60247,14000.0
60248,13289.0
60249,18798.0
60250,24399.0
60251,23994.0
60252,13890.0
60253,7970.0
60254,15698.0
60255,12700.0
60256,28500.0
60257,19995.0
60258,10500.0
60259,12999.0
60260,17298.0
60261,15000.0
60262,21781.0
60263,16698.0
60264,11295.0
60265,15189.0
60266,11800.0
60267,20349.0
60268,18500.0
60269,19000.0
60270,14995.0
60271,21995.0
60272,12000.0
60273,9298.0
60274,15998.0
60275,14299.0
60276,10499.0
60277,39990.0
60278,9800.0
60279,28990.0
60280,24498.0
60281,23456.0
60282,17498.0
60283,16315.0
60284,10595.0
60285,17498.0
60286,16500.0
60287,6500.0
60288,18800.0
60289,6100.0
60290,10900.0
60291,27989.0
60292,25000.0
60293,23450.0
60294,13495.0
60295,20399.0
60296,23290.0
60297,17000.0
60298,14299.0
60299,26699.0
60300,6290.0
60301,32500.0
60302,20990.0
60303,9450.0
60304,17500.0
60305,11995.0
60306,12300.0
60307,24480.0
60308,16993.0
60309,9890.0
60310,16315.0
60311,10299.0
60312,19800.0
60313,17998.0
60314,12500.0
60315,9481.0
60316,10695.0
60317,22998.0
60318,11450.0
60319,16250.0
60320,8290.0
60321,7720.0
60322,6995.0
60323,11499.0
60324,13498.0
60325,31199.0
60326,26985.0
60327,27300.0
60328,23990.0
60329,9800.0
60330,22288.0
60331,13999.0
60332,10495.0
60333,14450.0
60334,19600.0
60335,19995.0
60336,28500.0
60337,11298.0
60338,22000.0
60339,13500.0
60340,23450.0
60341,6491.0
60342,9800.0
60343,7700.0
60344,7855.0
60345,42995.0
60346,21445.0
60347,23800.0
60348,6588.0
60349,18699.0
60350,8000.0
60351,5991.0
60352,9000.0
60353,10250.0
60354,6494.0
60355,6995.0
60356,12698.0
60357,9999.0
60358,18672.0
60359,14995.0
60360,9125.0
60361,29990.0
60362,28950.0
60363,15299.0
60364,8499.0
60365,20500.0
60366,10990.0
60367,29997.0
60368,21988.0
60369,21980.0
60370,13591.0
60371,29980.0
60372,10395.0
60373,33991.0
60374,18990.0
60375,17499.0
60376,10995.0
60377,10500.0
60378,12250.0
60379,7699.0
60380,29990.0
60381,35699.0
60382,6295.0
60383,13698.0
60384,10790.0
60385,29991.0
60386,11500.0
60387,14313.0
60388,6999.0
60389,15175.0
60390,14749.0
60391,18190.0
60392,9100.0
60393,11750.0
60394,16600.0
60395,11199.0
60396,33998.0
60397,9798.0
60398,18950.0
60399,49980.0
60400,30000.0
60401,11495.0
60402,24480.0
60403,8998.0
60404,10490.0
60405,10991.0
60406,12650.0
60407,5990.0
60408,5174.0
60409,21490.0
60410,65352.0
60411,14298.0
60412,6690.0
60413,8699.0
60414,4990.0
60415,6499.0
60416,24995.0
60417,18799.0
